e.g. NC_MudCreek,YYYY-MM-DD,Meters upstream of logger array (negative for downstream),Transect latitude in decimal degrees,Transect longitude in decimal degrees,The width of the water surface at the time of measurement (meters),The depth at the time of measurement (meters),The velocity at the time of measurement (meters per second),Any notes about the measurement
siteID,date,transect,latitude,longitude,width_m,depth_m,velocity_ms,notes
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,1,0.19,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,1.5,0.335,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,2,0.435,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,2.5,0.17,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,3,0.48,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,3.5,0.4,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,4,0.13,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,4.5,0.1,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,5,0.01,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,5.5,0,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,6,0,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,6.5,0.01,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,7,0,,
NC_Ueno,2018-07-26,200,36.1374996,-79.1579889,7.1,0,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,0,0,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,0.5,0.12,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,1,0.155,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,1.5,0.18,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,2,0.19,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,2.5,0.26,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,3,0.3,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,3.5,0.275,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,4,0.325,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,4.5,0.36,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,5,0.35,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,5.5,0.405,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,6,0.39,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,6.5,0.29,,
NC_Ueno,2018-07-26,300,36.1381202,-79.1570317,6.9,0,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,0,0,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,0.5,0.13,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,1,0.15,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,1.5,0.14,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,2,0.27,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,2.5,0.27,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,3,0.28,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,3.5,0.225,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,4,0.26,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,4.5,0.26,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,5,0.265,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,5.5,0.27,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,6,0.27,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,6.5,0.36,,
NC_Ueno,2018-07-26,400,36.1387269,-79.1559443,6.9,0.125,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,0,0,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,0.75,0.09,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,1.5,0.105,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,2.25,0.14,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,3,0.18,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,3.75,0.2,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,4.5,0.25,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,5.25,0.28,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,6,0.34,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,6.75,0.23,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,7.5,0.07,,
NC_Ueno,2018-07-26,500,36.1393358,-79.1550019,7.8,0,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,0,0,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,0.5,0.12,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,1,0.15,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,1.5,0.13,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,2,0.155,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,2.5,0.15,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,3,0.365,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,3.5,0.37,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,4,0.425,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,4.5,0.455,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,5,0.44,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,5.5,0.39,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,6,0.415,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,6.5,0.44,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,7,0.18,,
NC_Ueno,2018-07-26,600,36.1404801,-79.1552071,7.4,0.08,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,0,0.07,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,0.5,0.29,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,1,0.44,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,1.5,0.425,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,2,0.42,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,2.5,0.42,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,3,0.39,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,3.5,0.345,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,4,0.31,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,4.5,0.315,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,5,0.22,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,5.5,0.21,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,6,0.22,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,6.5,0.23,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,7,0.17,,
NC_Ueno,2018-07-26,700,36.1414878,-79.1549515,7.4,0,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,0,0.19,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,0.5,0.31,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,1,0.36,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,1.5,0.36,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,2,0.355,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,2.5,0.39,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,3,0.35,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,3.5,0.335,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,4,0.245,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,4.5,0.175,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,5,0.15,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,5.5,0.065,,
NC_Ueno,2018-07-26,800,36.1426706,-79.1546047,5.7,0,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,0,0,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,0.5,0.11,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,1,0.15,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,1.5,0.205,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,2,0.275,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,2.5,0.295,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,3,0.32,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,3.5,0.325,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,4,0.34,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,4.5,0.35,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,5,0.34,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,5.5,0.295,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,6,0.295,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,6.5,0.205,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,7,0.16,,
NC_Ueno,2018-07-26,900,36.1437599,-79.1535349,7.5,0.04,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,0,0,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,0.5,0.14,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,1,0.05,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,1.5,0.15,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,2,0.21,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,2.5,0.26,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,3,0.3,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,3.5,0.275,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,4,0.265,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,4.5,0.25,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,5,0.18,,
NC_Ueno,2018-07-26,1000,36.1453125,-79.1527588,5.5,0.15,,
